channel_id,channel_name,video_id,title,scheduled_at,actual_start,time_diff
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,Xv5p_ob82zI,【Pacify】nak betumbuk dengan hantu atau @LilianaVampaiaChannel ?【Kobo / Lili】,2022-06-14T14:00:00Z,2022-06-14T14:00:54Z,54
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,TdmjWJ8saEI,【Inscryption】card  game ?【Kobo Kanaeru / hololive ID】,2022-06-12T10:00:00Z,2022-06-12T09:59:47Z,-13
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,-gYiwWWTJdQ,【DreadOut】candy man【Kobo Kanaeru / hololive ID】,2022-06-11T14:00:00Z,2022-06-11T14:03:29Z,209
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,aoelj9KqK1s,【KOBOO】Spooky Night with Kobo #6【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-06-10T15:00:00Z,2022-06-10T15:00:34Z,34
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,hcMNOhfCSkY,【Plants vs. Zombies】LAST PART???? Part #4【Kobo Kanaeru / hololive ID】,2022-06-07T14:00:00Z,2022-06-07T13:59:50Z,-10
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,mUC_F1eTKUM,【KARAOKE】:)【Kobo Kanaeru / hololive ID】,2022-06-05T14:00:00Z,2022-06-05T14:00:31Z,31
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,C-McN920LSo,【VALORANT】pew pew with two beautiful blondes【Komeha / Kobo Ame Iroha】,2022-06-04T14:00:00Z,2022-06-04T14:04:27Z,267
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,tGnTiolWuvc,【VALORANT】no screaming【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-06-03T02:55:02Z,2022-06-03T03:29:57Z,2095
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,GiZjpb77gNA,【PUBGM】UWOOOGGHHH PUBGM x EVANGELION IKZZZ【Kobo Kanaeru】,2022-06-01T13:59:43Z,2022-06-01T13:59:54Z,11
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,lm5L-1xtEwA,【DONATION READING + FREETALK】sore~【Kobo Kanaeru / hololive ID】,2022-05-29T09:00:00Z,2022-05-29T09:00:23Z,23
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,nAA4-K97hwY,【VALORANT】FIRST SKIN EHE【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-05-26T10:15:00Z,2022-05-26T10:28:24Z,804
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,7-xhl0GpeEg,【Plants vs. Zombies】zombi Part #3【Kobo Kanaeru / hololive ID】,2022-05-25T14:00:00Z,2022-05-25T13:59:31Z,-29
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,8cr8U5pLInI,【OUTLAST: Whistleblower】LET&#39;S END THIS NOW【Kobo Kanaeru / hololive ID】,2022-05-24T14:00:00Z,2022-05-24T14:03:10Z,190
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,MMQJycLtXis,【Minecraft】It&#39;s time to activate watashi no chikara..【Hololive Indonesia】,2022-05-22T13:00:00Z,2022-05-22T13:01:41Z,101
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,G9pwxePu7Hs,【VALORANT】I wanna open my rank【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-05-21T10:00:00Z,2022-05-21T10:01:04Z,64
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,ugT2VCTPGSI,【MEMBERSHIP】A Very Motivational Video 【Kobo Kanaeru / hololive ID】,2022-05-20T17:30:05Z,2022-05-20T17:30:17Z,12
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,jMQGa8NfCeo,【MEMBERSHIP】Come and Join【Kobo Kanaeru / hololive ID】,2022-05-20T14:30:00Z,2022-05-20T14:32:02Z,122
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,C60IKjUVOKc,【CELEBRATION】The Revival of Demon Lord Season 3【Kobo Kanaeru / hololive ID】,2022-05-18T14:00:00Z,2022-05-18T14:00:10Z,10
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,LF4NTy-SNY4,【OUTLAST: Whistleblower】here we go again【Kobo Kanaeru / hololive ID】,2022-05-13T15:30:00Z,2022-05-13T15:29:45Z,-15
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,5R8JSnaFL9I,【Dead by Daylight】I brave I walk【Kobo Kanaeru / hololive ID】,2022-05-12T14:00:00Z,2022-05-12T14:00:21Z,21
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,7y95eFNJzhU,【Plants vs. Zombies】zombi Part #2【Kobo Kanaeru / hololive ID】,2022-05-11T14:00:00Z,2022-05-11T14:00:00Z,0
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,FGisiZGl-DA,【GUERILLA CHILL TALK】Kobo Kanaeru Season 2【Kobo Kanaeru / hololive ID】,2022-05-10T15:35:48Z,2022-05-10T15:55:38Z,1190
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,9sJqznWxK88,【VALORANT】KOBOCHAMA  PEW PEW LET&#39;S GO【Kobo X Haachama】,2022-05-08T10:00:00Z,2022-05-08T10:00:46Z,46
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,CNjTBz-tGqA,【DONATION READING + FREETALK】good morning~【Kobo Kanaeru / hololive ID】,2022-05-08T02:00:00Z,2022-05-08T02:00:42Z,42
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,6It8EpCrTPQ,【Food Review】kobo the food critic is here【Kobo Kanaeru / hololive ID】,2022-05-07T13:00:00Z,2022-05-07T13:09:03Z,543
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,v6cOXwwEnRE,【Plants vs. Zombies】zombi【Kobo Kanaeru / hololive ID】,2022-05-06T13:00:00Z,2022-05-06T13:00:23Z,23
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,kgdj5wcrp30,【KOBOO】Spooky Night with Kobo #5【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-05-05T15:00:00Z,2022-05-05T15:01:09Z,69
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,oI0bcxjj8Vg,"【PORTAL 2】I’LL DO MY VERY BEST, MOMMY PHOENIX!!【Kobo x Kiara】",2022-05-03T14:00:00Z,2022-05-03T14:01:09Z,69
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,8AH5-ttJpCQ,【Minecraft】KoPaSu【Kobo x Pavo x Risu】,2022-05-01T15:30:00Z,2022-05-01T15:32:34Z,154
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,EwQ-8_nO968,【DONATION READING + FREETALK】starting a month with a chit chat stream :D【Kobo Kanaeru / hololive ID】,2022-05-01T08:00:00Z,2022-05-01T08:00:36Z,36
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,dFcNmvKwJLk,【KARAOKE】singing my senpais&#39; songs~【Kobo Kanaeru / hololive ID】,2022-04-30T13:00:00Z,2022-04-30T13:00:47Z,47
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,DTo5ZLLgnKY,【Feeding Frenzy 2】fish【Kobo Kanaeru / hololive ID】,2022-04-27T14:00:00Z,2022-04-27T14:00:29Z,29
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,lL7SAjOaijw,【OUTLAST】I HOPE I FINISH THIS GAME TODAY. Part 4【Kobo Kanaeru / hololive ID】,2022-04-25T14:00:00Z,2022-04-25T13:59:53Z,-7
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,oQOSEUaEmQo,【DONATION READING + FREETALK】Hi!【Kobo Kanaeru / hololive ID】,2022-04-24T08:00:00Z,2022-04-24T08:04:41Z,281
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,cax8lNkWL5M,【DEVOUR】it won&#39;t be that scary... right...?【Hololive Indonesia 3rd Gen】,2022-04-23T13:00:00Z,2022-04-23T13:01:34Z,94
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,SkNEsGcP_iA,【VALORANT】ehe【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-04-22T15:25:11Z,2022-04-22T15:45:23Z,1212
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,PIH08skAcYA,【League of Legends: Wild Rift】hope the game goes smoothly...【Kobo Kanaeru / hololive ID】,2022-04-22T14:00:00Z,2022-04-22T14:01:03Z,63
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,LpJtkzQflRg,【KOBOO】Spooky Night with Kobo #4【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-04-21T14:00:00Z,2022-04-21T14:04:41Z,281
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,5ub0GpckLyo,【ZUMA&#39;S REVENGE】frog【Kobo Kanaeru / hololive ID】,2022-04-20T14:00:00Z,2022-04-20T14:00:23Z,23
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,JK5apbfHp3o,【KEEP TALKING AND NOBODY EXPLODES】Ela pls don&#39;t explode【Kobo x Kaela】,2022-04-19T14:00:00Z,2022-04-19T14:00:52Z,52
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,JzSGrpfa66A,【OUTLAST】Can we finish this game tonight?? Part 3【Kobo Kanaeru / hololive ID】,2022-04-18T14:00:00Z,2022-04-18T14:00:47Z,47
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,Z8dLVqTeCeQ,【DONATION READING + FREETALK】Miss me? :D【Kobo Kanaeru / hololive ID】,2022-04-17T02:00:00Z,2022-04-17T02:01:02Z,62
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,0fg8lYHvTp8,【KOBOO】Spooky Night with Kobo #3【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-04-14T15:00:00Z,2022-04-14T15:00:27Z,27
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,hxfq1GRkyfY,【VALORANT】YAYY【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-04-13T14:00:00Z,2022-04-13T13:59:54Z,-6
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,VFxHb8KY2LI,【APEX】sigh...【Kobo Kanaeru / hololive ID】,2022-04-12T14:30:00Z,2022-04-12T14:30:13Z,13
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,pzX2-i7h4gU,【OUTLAST】hope I make a lot of progress.... Part 2【Kobo Kanaeru / hololive ID】,2022-04-11T16:00:00Z,2022-04-11T16:00:45Z,45
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,5bINO8WBiLk,【DONATION READING + FREETALK】Wakey wakey~【Kobo Kanaeru / hololive ID】,2022-04-10T02:00:00Z,2022-04-10T02:04:33Z,273
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,8RR08zb-j8g,【RAFT】Getting more manageable???【Hololive Indonesia 3rd Gen】,2022-04-08T14:00:00Z,2022-04-08T14:02:13Z,133
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,CqVFJBPPVKY,【VALORANT】ok【Kobo Kanaeru x Vestia Zeta】,2022-04-05T14:00:00Z,2022-04-05T13:59:51Z,-9
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,iWKarnfdKhg,【OUTLAST】hope I make a lot of progress....【Kobo Kanaeru / hololive ID】,2022-04-04T14:00:00Z,2022-04-04T14:01:59Z,119
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,YS0w1qChBbo,【DONATION READING + FREETALK】Morning~【Kobo Kanaeru / hololive ID】,2022-04-03T02:00:17Z,2022-04-03T02:01:23Z,66
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,zzDtTiE71q0,【ACOUSTIC KARAOKE】MONETIZATION CELEBRATION! THANK YOU!! PART 2!!!!!【Kobo Kanaeru / hololive ID】,2022-04-01T14:10:00Z,2022-04-01T14:12:55Z,175
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,m1fWzOZEbCM,【ACOUSTIC KARAOKE】MONETIZATION CELEBRATION! THANK YOU!!【Kobo Kanaeru / hololive ID】,2022-04-01T14:00:18Z,2022-04-01T14:00:04Z,-14
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,6sDi7v56QVc,【KOBOO】Spooky Night with Kobo #1【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-03-31T16:00:00Z,2022-03-31T16:00:00Z,0
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,l6q6qQQVkHU,【RAFT】I hope they don&#39;t drown me.... PART 2【Hololive Indonesia 3rd Gen】,2022-03-30T14:35:00Z,2022-03-30T14:34:49Z,-11
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,TokzsC0sAHk,【RAFT】I hope they don&#39;t drown me....【Hololive Indonesia 3rd Gen】,2022-03-30T13:00:01Z,2022-03-30T13:00:38Z,37
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,qDG0Xq6zyWw,【VALORANT】please bear with my aim【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-03-28T13:00:00Z,2022-03-28T13:00:13Z,13
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,mbNnMSw-1y4,【POST-DEBUT TALK】hehe【Kobo Kanaeru / Hololive ID 3rd Generation】,2022-03-27T15:15:31Z,2022-03-27T15:15:21Z,-10
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,SF-_47-oCtk,【ORIGINAL SONG MV】Mantra Hujan - Kobo Kanaeru 【hololive Indonesia 3rd Gen】,2022-03-27T14:30:00Z,2022-03-27T14:30:11Z,11
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru,-BvizyVVhxw,【DEBUT STREAM】bokobokobokobo【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,2022-03-27T13:00:05Z,2022-03-27T12:59:59Z,-6
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,SeZX4f1cFdI,【Minecraft】PASSION!!! LET&#39;S GO TEAM RED!!【#ホロライブ大運動会2023】,2023-11-04T09:00:00Z,2023-11-04T09:00:36Z,36
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,D6VBe6cH3FE,【Minecraft】Pre-party celebration!!! Practice!  🎈【#ホロライブ大運動会2023】,2023-11-03T11:00:00Z,2023-11-03T11:01:19Z,79
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,UZYLAgRYItc,"hello, i&#39;m a pumpkin🎃",2023-11-01T15:00:00Z,2023-11-01T15:01:29Z,89
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,FT0GQQ-fH_c,【Minecraft】I won&#39;t break the property! :D RED TEAM PRACTICE 【#ホロライブ大運動会2023】,2023-10-30T13:00:00Z,2023-10-30T12:58:34Z,-86
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,HKZ0_UQvaOw,【Overwatch 2】gugugaga,2023-10-24T02:00:00Z,2023-10-24T02:01:22Z,82
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,ZMP0oc3_zgo,POST-3D TALK &amp; DONATION READING 👁️🕸️🎯,2023-10-16T15:15:00Z,2023-10-16T15:15:00Z,0
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,KFFtUqQVLrI,【MV】You&#39;re Mine - Vestia Zeta 【Original Song】,2023-10-15T14:15:00Z,2023-10-15T14:15:08Z,8
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,6-PlITA_VWg,【3D SHOWCASE】LET ME INNNN !!!!!!!!!!!! #VestiaZeta3D,2023-10-15T13:00:00Z,2023-10-15T12:58:11Z,-109
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,QWUKPr7xvXc,super super short stream (pre-3D talk),2023-10-14T12:45:00Z,2023-10-14T12:44:18Z,-42
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,aUdoYNnQKjk,-1 Bazo Coin if you don&#39;t watch,2023-10-02T17:00:00Z,2023-10-02T17:00:19Z,19
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,rav8MJvRCLs,【Holoboom】fun minigame!! NO MALDING!,2023-09-30T15:00:00Z,2023-09-30T15:00:45Z,45
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,Sb3l_b0De8U,"【VR Chat】Korean Lesson w/ Moon Teacher, Ollie, Iofi!!! 【Zeta POV】",2023-09-28T07:00:00Z,2023-09-28T06:58:13Z,-107
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,ky64HlxS8yY,【Pizza Frenzy】Welcome! What&#39;s your pizza order?🍕,2023-09-27T15:00:00Z,2023-09-27T15:01:28Z,88
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,FOpMHex3bXg,【Pizza Frenzy】The Z in pizza stands for Zeta Zeta,2023-09-25T15:00:00Z,2023-09-25T14:59:14Z,-46
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,-uiCxXysa7g,【Baldur&#39;s Gate 3】I&#39;m not a thief,2023-09-21T15:00:00Z,2023-09-21T15:50:04Z,3004
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,Pf_vPDqcMWA,"【CHAT】A little bit of talking, a little bit of donation reading, a little bit of trolling",2023-09-18T15:00:00Z,2023-09-18T14:58:12Z,-108
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,Mdb3g88qJ7A,【Dark and Darker】I am the Master of Darkness. Perish as I envelop you in flames of darkness! HORYAA,2023-09-16T11:00:00Z,2023-09-16T11:04:47Z,287
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,sXaLAfEkl7I,THE GAME TITLE IS TOO LONG.,2023-09-14T15:00:00Z,2023-09-14T15:00:23Z,23
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,B_NRD9idI1k,【Tricky Towers】zeta (tricky) + kaela (tower),2023-09-09T17:00:00Z,2023-09-09T17:03:46Z,226
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,nEE9AFfcMZs,【Holocure】THE REAL ZETAMIN ❗,2023-09-07T13:30:00Z,2023-09-07T13:31:53Z,113
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,LLt_zXn2cbg,【Baldur&#39;s Gate 3】I won&#39;t pickpocket anymore,2023-08-30T15:00:00Z,2023-08-30T14:58:54Z,-66
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,--F6zg02H58,【Donation Reading】A week&#39;s catchup!!!!!!,2023-08-28T15:00:00Z,2023-08-28T15:02:00Z,120
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,1eoUnusNOUE,hololive summer SPECIAL PARTY ！ いくゼータｧｧ！ #ホロサマ大感謝祭 #zecretlive,2023-08-25T08:50:00Z,2023-08-25T08:51:12Z,72
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,JemFwqfnkyM,【Baldur&#39;s Gate 3】I considered using the bear as thumbnail but nevermind,2023-08-23T05:00:00Z,2023-08-23T04:58:29Z,-91
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,5bAm6iNeH-I,【Baldur&#39;s Gate 3】I&#39;M VERY EXCITED FOR THIS GAME U DON&#39;T UNDERSTAND,2023-08-21T13:00:00Z,2023-08-21T13:00:11Z,11
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,BtQ2OpJ_WUo,【Overwatch 2】very calm and chill (?) OVERWATCH RANK SESSION,2023-08-20T15:00:00Z,2023-08-20T15:00:44Z,44
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,0OQC0SqqiJE,【#tarkamholoID】🏸Bulu Tangkis🏸 Team SRIKAYA vs PERKUTUT  【Zeta MC POV】,2023-08-17T11:45:00Z,2023-08-17T12:08:11Z,1391
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,KouE7vfolBI,【Holocure】EARLY ACCESS ❗ Fishing &amp; ID Girls?!,2023-08-16T15:00:00Z,2023-08-16T15:00:16Z,16
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,pACYcGTelZI,【NEW COSTUME】Unlocked: New Character Selection 【#ZetaHenshin #GeloraholoID】,2023-08-15T13:00:00Z,2023-08-15T13:01:13Z,73
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,lcBSC5-G5UU,【Tsugunohi: Truth of Beauty Witch -Marine&#39;s treasure ship-】CAN I BE A PIRATE TOO?,2023-08-14T15:00:00Z,2023-08-14T14:58:10Z,-110
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,tRvLuELdkoA,【#holoIDCup2023】SRIKANDI HAI HAI FAMILY FRIENDLY TAK TERTANDINGI GO GO,2023-08-13T04:00:00Z,2023-08-13T03:59:25Z,-35
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,NwvwaBLJJj4,【#holoIDCup2023】Second practice!!!!!!! SRIKANDI GO GO,2023-08-11T04:30:00Z,2023-08-11T04:31:59Z,119
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,xHpTQvH7Pns,【#holoIDCup2023】First practice IKZ!!!!!! SRIKANDI GO GO!!!!!!👊,2023-08-09T12:00:00Z,2023-08-09T12:00:29Z,29
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,d6Gqleosj3w,"IQ TEST? 【YEAH! YOU WANT &quot;THOSE GAMES,&quot; RIGHT? SO HERE YOU GO! NOW, LET&#39;S SEE YOU CLEAR THEM!】#2",2023-08-07T15:00:00Z,2023-08-07T15:01:01Z,61
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,wkunWCEN-tI,【Hangman】i&#39;m doing this manually cos i&#39;m strong and independent secret agent,2023-08-05T09:00:00Z,2023-08-05T09:00:27Z,27
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,M-FFH2IDEjI,"YEAH! YOU WANT &quot;THOSE GAMES,&quot; RIGHT? SO HERE YOU GO! NOW, LET&#39;S SEE YOU CLEAR THEM!",2023-08-03T15:00:00Z,2023-08-03T14:58:17Z,-103
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,BTs_GQX9V-E,"【The Henry Stickmin】stop it, charles. don&#39;t sabotage the plan.",2023-07-29T15:00:00Z,2023-07-29T14:59:08Z,-52
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,iHFdyZvR2VM,【Duolingo KR】Practicing for our fanmeet! 화이팅!,2023-07-27T11:00:00Z,2023-07-27T11:01:24Z,84
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,6WvW0KQYo80,【The Henry Stickmin】SECRET ENDINGS...??,2023-07-25T15:00:00Z,2023-07-25T14:59:37Z,-23
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,o8uW82cotwA,【HOLOCURE】WE DO A LITTLE TROLLING,2023-07-22T15:00:00Z,2023-07-22T14:59:16Z,-44
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,MUoV29du6VM,【HoloSummer BINGO】Memorize 47 Japanese Prefectures Challenge 【47 都道府県を覚える】I will TRY,2023-07-19T12:00:00Z,2023-07-19T11:59:11Z,-49
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,eSHhKgY-Iz0,【Stream 7】Free Talk &amp; Donation Reading &amp; Summer Vibes ☀️🍦,2023-07-16T15:00:00Z,2023-07-16T14:59:49Z,-11
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,W-n2GhCq5Qk,【Stream 5】Golf It with Zecretary,2023-07-15T12:00:00Z,2023-07-15T12:00:03Z,3
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,JfzshAQV7_A,【Stream 4】Brawlhalla w/ Zecretary! 1v1 me nerd,2023-07-15T10:00:00Z,2023-07-15T10:16:08Z,968
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,2cRFmAFWNSE,【Stream 3】Overcooked! with Kaela,2023-07-15T08:00:00Z,2023-07-15T08:04:40Z,280
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,iqPOdVxry5M,【Stream 2】Fall Guys play together!,2023-07-15T06:00:00Z,2023-07-15T06:18:57Z,1137
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,Ayd7O36sY78,【Stream 1】EATING CAT FOOD &amp; Spin the wheel BATSU #Agent777k #zecretlive,2023-07-15T05:30:00Z,2023-07-15T05:30:10Z,10
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,PsiNavnXv3E,【Valorant】 TOP GLOBAL ARES [gorila],2023-07-14T06:45:00Z,2023-07-14T06:43:43Z,-77
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,_-lSXwsKaTk,【Holotyping】 RIP KEYBOARD,2023-07-11T14:30:00Z,2023-07-11T14:28:48Z,-72
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,uTBlQhEMxRo,【Peppa Pig】 who dis?,2023-07-10T15:00:00Z,2023-07-10T14:59:20Z,-40
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,OFfowtU1KEE,【Fishing Paradiso】fish fear me 🐟,2023-07-07T06:30:00Z,2023-07-07T06:28:45Z,-75
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,AIQ-G8pk0sg,(take two) stream ends if i breathe,2023-07-06T08:22:00Z,2023-07-06T08:28:39Z,399
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,On_HXi06_Ds,stream ends if i breathe,2023-07-06T08:15:00Z,2023-07-06T08:14:15Z,-45
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,0a0aFvEt24A,【Hitman 3】 fish attack combo meta,2023-07-05T15:00:00Z,2023-07-05T14:58:05Z,-115
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,6YV3Lb4l_K0,【Valorant】 this is not pre-recorded,2023-07-03T14:00:00Z,2023-07-03T14:00:13Z,13
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,H3YYd0NaDAw,【Hitman 3】 no violence detected,2023-06-29T15:00:00Z,2023-06-29T15:03:24Z,204
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,T7_a2WEjHpM,【Diablo IV】 Zenya zenya zenya zenya zenya idk what we&#39;re doing today,2023-06-27T12:00:00Z,2023-06-27T12:02:01Z,121
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,FwV3jSUzUlg,random gaki appears (actually no. it&#39;s just fish.),2023-06-26T15:00:00Z,2023-06-26T15:00:03Z,3
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,yUANDk71DQk,【Street Fighter 6】Relearning the basics,2023-06-24T15:00:00Z,2023-06-24T14:57:56Z,-124
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,C0Su3uxPI4g,【Night Security | 夜間警備】Catching you in the act,2023-06-23T15:00:00Z,2023-06-23T14:59:46Z,-14
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,gDhYlMFZnfE,【Diablo IV】 Starting from 0! Blind play!,2023-06-19T14:00:00Z,2023-06-19T13:59:50Z,-10
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta,Q0yANQAZ538,【Amanda The Adventurer】૮ ˶ᵔ ᵕ ᵔ˶ ა,2023-06-20T13:00:00Z,2023-06-20T12:59:31Z,-29
